SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb, ,nmile,nmile, ,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 00:00:00,DS,14.5,-137.3, , , ,PROVISIONAL,1942,1942,O______________,nhc_working_bt,CP012026,14.5,-137.3, ,DB,20,1007,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 03:00:00,DS,14.5,-137.3, , , ,PROVISIONAL,1942,1942,P______________, ,CP012026,14.5,-137.3, ,DB,20,1007,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 06:00:00,DS,14.5,-137.3, , , ,PROVISIONAL,1942,1942,O______________,nhc_working_bt,CP012026,14.5,-137.3, ,DB,20,1007,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 09:00:00,DS,14.5,-137.3, , , ,PROVISIONAL,1942,1938,P______________, ,CP012026,14.5,-137.3, ,DB,20,1007,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 12:00:00,DS,14.6,-137.3, , , ,PROVISIONAL,1938,1938,O______________,nhc_working_bt,CP012026,14.6,-137.3, ,DB,20,1006,-3, , , , , , , , , , , , ,1008,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 15:00:00,DS,14.7,-137.3, , , ,PROVISIONAL,1935,1935,P______________, ,CP012026,14.7,-137.3, ,DB,20,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 18:00:00,DS,14.7,-137.3, , , ,PROVISIONAL,1935,1931,O______________,nhc_working_bt,CP012026,14.7,-137.3, ,DB,20,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-10 21:00:00,DS,14.8,-137.3, , , ,PROVISIONAL,1931,1931,P______________, ,CP012026,14.8,-137.3, ,DB,20,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 00:00:00,DS,14.8,-137.3, , , ,PROVISIONAL,1931,1931,O______________,nhc_working_bt,CP012026,14.8,-137.3, ,DB,20,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 03:00:00,DS,14.8,-137.3, , , ,PROVISIONAL,1931,1931,P______________, ,CP012026,14.8,-137.3, ,DB,23,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 06:00:00,DS,14.8,-137.3, , , ,PROVISIONAL,1931,1931,O______________,nhc_working_bt,CP012026,14.8,-137.3, ,DB,25,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,320
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 09:00:00,DS,14.8,-137.3, , , ,PROVISIONAL,1931,1917,P______________, ,CP012026,14.8,-137.3, ,DB,25,1006,-3, , , , , , , , , , , , ,1009,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,315
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 12:00:00,DS,14.9,-137.4, , , ,PROVISIONAL,1917,1917,O______________,nhc_working_bt,CP012026,14.9,-137.4, ,DB,25,1006,-3, , , , , , , , , , , , ,1008,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,1,345
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 15:00:00,DS,14.9,-137.4, , , ,PROVISIONAL,1917,1893,P______________, ,CP012026,14.9,-137.4, ,DB,28,1005,-3, , , , , , , , , , , , ,1008,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,295
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 18:00:00,DS,15.0,-137.6, , , ,PROVISIONAL,1893,1808,O______________,nhc_working_bt,CP012026,15.0,-137.6, ,DB,30,1004,-3, , , , , , , , , , , , ,1008,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,275
2026222N15223,2026,45,EP,MM,LALA,2026-08-11 21:00:00,DS,15.1,-138.4, , , ,PROVISIONAL,1808,1706,P______________, ,CP012026,15.1,-138.4, ,DB,30,1004,-3, , , , , , , , , , , , ,1008,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,275
2026222N15223,2026,45,EP,MM,LALA,2026-08-12 00:00:00,DS,15.1,-139.4, , , ,PROVISIONAL,1706,1656,O______________,nhc_working_bt,CP012026,15.1,-139.4, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,15,270
2026222N15223,2026,45,EP,MM,LALA,2026-08-12 03:00:00,DS,15.1,-140.0, , , ,PROVISIONAL,1646,1609,P______________, ,CP012026,15.1,-140.0, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 06:00:00,DS,15.0,-140.4, , , ,PROVISIONAL,1609,1559,O______________,nhc_working_bt,CP012026,15.0,-140.4, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,9,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 09:00:00,DS,15.0,-140.9, , , ,PROVISIONAL,1559,1513,P______________, ,CP012026,15.0,-140.9, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,265
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 12:00:00,DS,14.9,-141.4, , , ,PROVISIONAL,1513,1477,O______________,nhc_working_bt,CP012026,14.9,-141.4, ,LO,30,1003,-3, , , , , , , , , , , , ,1007,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,9,260
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 15:00:00,DS,14.8,-141.8, , , ,PROVISIONAL,1477,1442,P______________, ,CP012026,14.8,-141.8, ,LO,33,1003,-3, , , , , , , , , , , , ,1007,208,145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,255
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 18:00:00,DS,14.7,-142.2, , , ,PROVISIONAL,1442,1403,O______________,nhc_working_bt,CP012026,14.7,-142.2, ,LO,35,1003,-3,240,0,0,0, , , , , , , , ,1007,235,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,8,260
2026222N15223,2026,45,EP,CP,LALA,2026-08-12 21:00:00,DS,14.7,-142.6, , , ,PROVISIONAL,1403,1354,P______________, ,CP012026,14.7,-142.6, ,LO,35,1003,-3,240,0,0,0, , , , , , , , ,1007,235,220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 00:00:00,DS,14.7,-143.1, , , ,PROVISIONAL,1354,1305,O______________,nhc_working_bt,CP012026,14.7,-143.1, ,LO,35,1002,-3,240,0,0,0, , , , , , , , ,1007,235,210, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,180,180, ,120,9,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 03:00:00,DS,14.7,-143.6, , , ,PROVISIONAL,1305,1257,P______________, ,CP012026,14.7,-143.6, ,LO,35,1002,-3,240,0,0,0, , , , , , , , ,1007,235,210, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,180, ,120,10,270
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 06:00:00,DS,14.7,-144.1, , , ,PROVISIONAL,1257,1213,O______________,nhc_working_bt,CP012026,14.7,-144.1, ,LO,35,1002,-3,240,0,0,0, , , , , , , , ,1007,235,210, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,180,180, ,120,9,275
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 09:00:00,DS,14.8,-144.6, , , ,PROVISIONAL,1204,1161,P______________, ,CP012026,14.8,-144.6, ,LO,35,1002,-3,180,25,0,0, , , , , , , , ,1007,218,145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 12:00:00,TS,14.9,-145.0, , , ,PROVISIONAL,1161,1127,O______________,nhc_working_bt,CP012026,14.9,-145.0, ,TS,35,1001,0,120,50,0,0, , , , , , , , ,1007,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 15:00:00,TS,15.0,-145.3, , , ,PROVISIONAL,1127,1078,P______________, ,CP012026,15.0,-145.3, ,TS,38,1001,0,150,25,0,90, , , , , , , , ,1007,200,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 18:00:00,TS,15.2,-145.7, , , ,PROVISIONAL,1078,1001,O______________,nhc_working_bt,CP012026,15.2,-145.7, ,TS,40,1000,0,180,0,0,180, , , , , , , , ,1007,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,12,300
2026222N15223,2026,45,EP,CP,LALA,2026-08-13 21:00:00,TS,15.6,-146.3, , , ,PROVISIONAL,1001,914,P______________, ,CP012026,15.6,-146.3, ,TS,43,1000,0,210,0,0,190, , , , , , , , ,1007,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,305
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 00:00:00,TS,16.0,-147.0, , , ,PROVISIONAL,914,870,O______________,nhc_working_bt,CP012026,16.0,-147.0, ,TS,45,999,0,240,0,0,200, , , , , , , , ,1007,200,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,210,210,120,240,12,295
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 03:00:00,TS,16.1,-147.5, , , ,PROVISIONAL,861,818,P______________, ,CP012026,16.1,-147.5, ,TS,48,998,0,240,0,0,200, , , , , , , , ,1008,200,115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,210,120,210,9,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 06:00:00,TS,16.2,-147.9, , , ,PROVISIONAL,818,765,O______________,nhc_working_bt,CP012026,16.2,-147.9, ,TS,50,997,0,240,0,0,200,110,0,0,0, , , , ,1008,200,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,270,210,120,180,9,280
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 09:00:00,TS,16.3,-148.4, , , ,PROVISIONAL,765,699,P______________, ,CP012026,16.3,-148.4, ,TS,50,997,0,210,0,0,160,105,0,0,0, , , , ,1008,200,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,180,150,195,11,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 12:00:00,TS,16.5,-149.0, , , ,PROVISIONAL,699,632,O______________,nhc_working_bt,CP012026,16.5,-149.0, ,TS,50,997,0,180,0,0,120,100,0,0,0, , , , ,1008,200,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,300,150,180,210,12,290
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 15:00:00,TS,16.7,-149.6, , , ,PROVISIONAL,632,551,P______________, ,CP012026,16.7,-149.6, ,TS,50,997,0,175,0,0,120,95,0,0,0, , , , ,1008,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,150,180,210,13,290
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 18:00:00,TS,17.0,-150.3, , , ,PROVISIONAL,551,467,O______________,nhc_working_bt,CP012026,17.0,-150.3, ,TS,50,997,0,170,0,0,120,90,0,0,0, , , , ,1008,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,300,150,180,210,15,290
2026222N15223,2026,45,EP,CP,LALA,2026-08-14 21:00:00,TS,17.2,-151.1, , , ,PROVISIONAL,467,385,P______________, ,CP012026,17.2,-151.1, ,TS,53,996,0,180,0,0,145,90,0,0,0, , , , ,1008,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,150,180,225,16,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 00:00:00,TS,17.4,-151.9, , , ,PROVISIONAL,385,329,O______________,nhc_working_bt,CP012026,17.4,-151.9, ,TS,55,995,0,190,0,0,170,90,0,0,0, , , , ,1008,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,300,150,180,240,13,285
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 03:00:00,TS,17.5,-152.5, , , ,PROVISIONAL,329,284,P______________, ,CP012026,17.5,-152.5, ,TS,55,993,0,190,0,0,160,90,0,0,0, , , , ,1009,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,150,180,240,11,280
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 06:00:00,TS,17.6,-153.0, , , ,PROVISIONAL,284,238,O______________,nhc_working_bt,CP012026,17.6,-153.0, ,TS,55,991,0,190,0,0,150,90,0,0,0, , , , ,1009,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,300,150,180,240,10,280
2026222N15223,2026,45,EP,CP,LALA,2026-08-15 09:00:00,TS,17.7,-153.6, , , ,PROVISIONAL,232,192,P______________, ,CP012026,17.7,-153.6, ,TS,55,991,0,185,20,15,150,75,0,0,20, , , , ,1009,200,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,165,210,270,11,280
